dataset,method,vehicle_id,seg_index,rmse_full_pct,mae_full_pct,maxerr_full_pct,rmse_postconv_pct,mae_postconv_pct,maxerr_postconv_pct,t_conv_strict_s,t_conv_hold_s,t_conv_legacy_s,duration_s,n_samples
VED,ocv_lookup,VehId_0455,279,11.58691471618029,10.146291960723465,31.426826477099922,,,,,,446.7,768.2,1552.0
VED,ekf,VehId_0455,280,28.82572605103806,28.80725333677002,42.9268302917,,,,,,,269.8,517.0
VED,coulomb,VehId_0455,280,20.46066981107558,20.455788306401317,21.19621480313333,,,,,,,269.8,517.0
VED,ocv_lookup,VehId_0455,280,8.836621594624647,6.919595315726598,32.28160024539692,1.3686558263519388,1.3686558263519388,1.3686558263519388,266.9,266.9,,269.8,517.0
VED,ekf,VehId_0455,281,18.32488815208735,18.322048915775575,18.762058738542674,,,,,,,153.8,274.0
VED,coulomb,VehId_0455,281,17.086911213186596,17.082507237827944,17.61132798934445,,,,,,,153.8,274.0
VED,ocv_lookup,VehId_0455,281,10.03585157762469,8.21752933295558,21.194930822524285,,,,,,,153.8,274.0
VED,ekf,VehId_0455,282,18.035489512908992,13.06646577987701,42.31121794735662,,,,,,51.9,272.2,502.0
VED,coulomb,VehId_0455,282,21.289927622765358,21.273646486595982,22.38031748456668,,,,,,,272.2,502.0
VED,ocv_lookup,VehId_0455,282,12.158998744273388,10.119829457471,28.990510019768085,,,,,,,272.2,502.0
VED,ekf,VehId_0455,283,44.3459300187432,44.33331432276541,46.140003447959906,,,,,,,1951.1,3231.0
VED,coulomb,VehId_0455,283,27.354805876635922,26.888624425656904,35.77645785858891,,,,,,,1951.1,3231.0
VED,ocv_lookup,VehId_0455,283,4.8721435393736385,3.63663595623867,24.987510661119885,2.537705707701504,2.2506343042540125,4.444060435199071,1783.3,1783.3,0.0,1951.1,3231.0
VED,ekf,VehId_0455,284,0.1855480935690474,0.13772282344963366,0.32147569444435087,0.1855480935690474,0.13772282344963366,0.32147569444435087,0.0,0.0,0.0,140.5,166.0
VED,coulomb,VehId_0455,284,1.915372551452428,1.9116340361445803,2.0540972222222287,1.915372551452428,1.9116340361445803,2.0540972222222287,0.0,0.0,0.0,140.5,166.0
VED,ocv_lookup,VehId_0455,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.5,166.0
VED,ekf,VehId_0455,285,17.266270770003597,16.511975674781176,23.629706311857102,,,,,,,1004.7,1533.0
VED,coulomb,VehId_0455,285,22.801082850315147,22.560837506944132,27.8048706055,,,,,,,1004.7,1533.0
VED,ocv_lookup,VehId_0455,285,10.251383547614852,8.330716019613375,27.752273367420987,2.8244673835891234,2.6911520278743986,3.9169320978489353,994.6,994.6,410.4,1004.7,1533.0
VED,ekf,VehId_0455,286,54.907210150047405,54.880633471838905,55.86569942326937,,,,,,,432.3,901.0
VED,coulomb,VehId_0455,286,22.440225287219036,22.401895495792772,24.592938079899994,,,,,,,432.3,901.0
VED,ocv_lookup,VehId_0455,286,9.442409466361521,7.512126870658596,29.42114799122162,,,,,,50.1,432.3,901.0
VED,ekf,VehId_0455,287,30.42659591332228,30.388382172343896,39.5121917725,,,,,,,227.8,453.0
VED,coulomb,VehId_0455,287,20.631116922632426,20.627292357149663,21.308757137711098,,,,,,,227.8,453.0
VED,ocv_lookup,VehId_0455,287,5.7590482949159565,4.54515830826557,17.743577224360397,,,,,,0.0,227.8,453.0
VED,ekf,VehId_0455,288,16.48544442013237,16.10036209108767,24.70532698975228,,,,,,,278.9,520.0
VED,coulomb,VehId_0455,288,20.415984597786384,20.41327563700042,20.86074818933332,,,,,,,278.9,520.0
VED,ocv_lookup,VehId_0455,288,7.5789526028509915,5.639638481677464,32.00080156839577,3.91387698290675,3.91387698290675,3.91387698290675,278.7,278.7,25.3,278.9,520.0
VED,ekf,VehId_0455,289,38.35474576061022,38.34713067865603,40.1219558716,,,,,,,170.4,335.0
VED,coulomb,VehId_0455,289,22.46345625681955,22.441351538858214,24.62131873237779,,,,,,,170.4,335.0
VED,ocv_lookup,VehId_0455,289,14.890690644750393,8.183449915050542,40.1219558716,,,,,,14.9,170.4,335.0
VED,ekf,VehId_0455,290,34.48171568107065,34.46411059403334,51.255038784367144,,,,,,,136.8,272.0
VED,coulomb,VehId_0455,290,20.865826130939364,20.85773510034411,21.581855027944428,,,,,,,136.8,272.0
VED,ocv_lookup,VehId_0455,290,16.64719113869958,12.126733063855788,35.4878082275,,,,,,0.0,136.8,272.0
VED,ekf,VehId_0455,291,72.05750962659909,59.62938725806387,91.5853652954,,,,,,0.0,702.1,1431.0
VED,coulomb,VehId_0455,291,8.85228180697215,8.51664456324613,12.4390182495,,,,,,0.0,702.1,1431.0
VED,ocv_lookup,VehId_0455,291,9.52203863206981,7.126415786882334,25.07990583359878,,,,,,61.8,702.1,1431.0
VED,ekf,VehId_0455,292,19.56167052268738,19.55963091604987,20.02513419293961,,,,,,,353.0,682.0
VED,coulomb,VehId_0455,292,18.81688976046685,18.80862874287707,19.49346198187778,,,,,,,353.0,682.0
VED,ocv_lookup,VehId_0455,292,9.448022900481618,7.544631772213553,28.695182254997476,,,,,,85.8,353.0,682.0
VED,ekf,VehId_0455,293,20.18217646185649,20.11325858928909,22.96920794609617,,,,,,,401.9,852.0
VED,coulomb,VehId_0455,293,21.64956481992542,21.61925537827571,23.889145236588906,,,,,,,401.9,852.0
VED,ocv_lookup,VehId_0455,293,6.681998664356288,5.1131145752965095,14.88375897034231,,,,,,28.5,401.9,852.0
VED,ekf,VehId_0455,294,22.838379695135448,22.833717438824834,23.493981905039306,,,,,,,287.7,398.0
VED,coulomb,VehId_0455,294,21.021316988247136,21.0076500021307,21.973619452577775,,,,,,,287.7,398.0
VED,ocv_lookup,VehId_0455,294,10.706781864080279,8.50923683956508,22.926818847700005,,,,,,181.8,287.7,398.0
VED,ekf,VehId_0455,295,39.87138407214267,39.86812473747394,40.3658561707,,,,,,,279.0,360.0
VED,coulomb,VehId_0455,295,20.887846306188855,20.874483036860163,22.275753190844448,,,,,,,279.0,360.0
VED,ocv_lookup,VehId_0455,295,16.537915152259103,10.47822137761637,40.2439041138,0.1558370261319053,0.1558370261319053,0.1558370261319053,277.6,277.6,174.5,279.0,360.0
VED,ekf,VehId_0455,296,35.493565600599894,35.47222538976623,37.1951217651,,,,,,,456.1,810.0
VED,coulomb,VehId_0455,296,22.38678435510796,22.325843578678782,24.953544752255564,,,,,,,456.1,810.0
VED,ocv_lookup,VehId_0455,296,14.278606583968715,9.755768619554821,36.5853652954,4.713283305349675,4.713283305349675,4.713283305349675,453.4,453.4,184.4,456.1,810.0
VED,ekf,VehId_0455,297,30.500787023967714,29.848606821374148,36.63480682091029,,,,,,,986.8,1652.0
VED,coulomb,VehId_0455,297,23.790824381884367,23.708598037495925,27.057317114977764,,,,,,,986.8,1652.0
VED,ocv_lookup,VehId_0455,297,7.18642858445904,5.919044252940792,19.739504144459165,,,,,,114.3,986.8,1652.0
VED,ekf,VehId_0455,298,28.173150543831728,27.641795820728642,42.47776555957519,,,,,,,963.4,2006.0
VED,coulomb,VehId_0455,298,29.128518566711374,28.78895554674895,35.80007325914446,,,,,,,963.4,2006.0
VED,ocv_lookup,VehId_0455,298,12.082961008828539,9.950800984844337,30.49351544004232,2.7105663979451493,2.666071825987945,4.238833068856341,924.5,924.5,244.7,963.4,2006.0
VED,ekf,VehId_0455,299,3.1128382460799036,2.3458644978385745,12.695705523154665,,,,,,0.0,270.4,403.0
VED,coulomb,VehId_0455,299,1.7030931448796318,1.6620455955335,2.1131250000000046,1.7030931448796318,1.6620455955335,2.1131250000000046,0.0,0.0,0.0,270.4,403.0
VED,ocv_lookup,VehId_0455,299,3.511362780996023,1.5317270171940256,11.011082402303074,0.0,0.0,0.0,263.4,263.4,0.0,270.4,403.0
VED,ekf,VehId_0455,300,2.3420107233756786,1.817806506335085,6.626418355333385,,,,,0.0,0.0,1830.5,2856.0
VED,coulomb,VehId_0455,300,2.650229979101651,1.8488747231740246,6.951210021999998,,,,,0.0,0.0,1830.5,2856.0
VED,ocv_lookup,VehId_0455,300,2.5957709993568274,1.3844480145122946,13.107431496251621,3.3292617797998747,3.3292617797998747,3.3292617797998747,1825.8,0.0,0.0,1830.5,2856.0
VED,ekf,VehId_0455,301,35.337502239676425,30.78687293562405,58.2926826477,,,,,,117.3,167.5,371.0
VED,coulomb,VehId_0455,301,21.45695320659203,21.4382403765422,22.63075865005556,,,,,,,167.5,371.0
VED,ocv_lookup,VehId_0455,301,9.536849324852598,5.029928088990733,40.7317085266,2.7683462528178637,2.6324638445889716,3.992863535637442,141.7,141.7,23.7,167.5,371.0
VED,ekf,VehId_0455,302,12.83774087293198,12.124403364978594,20.016767378381516,,,,,,,1300.8,2208.0
VED,coulomb,VehId_0455,302,19.82110826292591,19.493989301316233,26.0975646973,,,,,,,1300.8,2208.0
VED,ocv_lookup,VehId_0455,302,7.986302098813838,6.88593153196874,19.243713171124288,0.40922220651811064,0.29669901702500756,0.926907346087491,1295.9,1295.9,133.8,1300.8,2208.0
VED,ekf,VehId_0455,303,47.67051676972245,44.138300933994685,64.7561035156,,,,,,,3193.2,2864.0
VED,coulomb,VehId_0455,303,32.29295959500398,31.321549237538242,42.07316970829999,,,,,,,3193.2,2864.0
VED,ocv_lookup,VehId_0455,303,6.444524418751639,5.5582313432147465,17.647448786696927,3.91387698290675,3.91387698290675,3.91387698290675,3190.7,3190.7,18.8,3193.2,2864.0
VED,ekf,VehId_0455,304,19.446366402971808,18.041357499622315,24.836369137210635,,,,,,2120.7,2631.2,3806.0
VED,coulomb,VehId_0455,304,28.3869124734683,27.77795610332665,39.046342027444474,,,,,,,2631.2,3806.0
VED,ocv_lookup,VehId_0455,304,3.140670996304054,2.4282267507135065,13.507128356956343,2.7679443538667825,2.435109141319648,4.5098237024493,2597.8,576.5,19.6,2631.2,3806.0
VED,ekf,VehId_0455,305,41.234605164805146,41.204870173555165,53.6585350037,,,,,,,155.2,333.0
VED,coulomb,VehId_0455,305,21.367736557452055,21.35400026161228,22.416007656511113,,,,,,,155.2,333.0
VED,ocv_lookup,VehId_0455,305,3.6894409819722953,3.094443239087626,9.25685360789325,3.1199062440123817,2.9773531032932077,4.360879572011972,124.5,124.5,6.5,155.2,333.0
VED,ekf,VehId_0455,306,75.53376326502726,69.95384812394045,90.4878158569,,,,,,22.1,1710.0,3108.0
VED,coulomb,VehId_0455,306,16.253281323007823,15.617104044557555,24.390243530299994,,,,,,,1710.0,3108.0
VED,ocv_lookup,VehId_0455,306,16.695220319315872,12.494234061459306,80.9756164551,,,,,,182.0,1710.0,3108.0
VED,ekf,VehId_0455,307,26.205887323438294,26.20492668159552,26.951217651400007,,,,,,,184.7,353.0
VED,coulomb,VehId_0455,307,20.579843500537915,20.576949869752774,21.473606363866658,,,,,,,184.7,353.0
VED,ocv_lookup,VehId_0455,307,10.5101215497499,9.02903137530551,23.548782348599996,,,,,,21.6,184.7,353.0
VED,ekf,VehId_0455,308,17.54348010181002,17.522946685444595,18.432498319169632,,,,,,,199.1,443.0
VED,coulomb,VehId_0455,308,21.950734269772084,21.932380915640078,23.820738678,,,,,,,199.1,443.0
VED,ocv_lookup,VehId_0455,308,8.426599238748743,4.317186213014247,43.1707344055,,,,,,10.6,199.1,443.0
VED,ekf,VehId_0455,309,6.589263494095777,6.5772393500043105,7.192823407725579,,,,,,,526.6,1001.0
VED,coulomb,VehId_0455,309,6.728554407201297,6.632093319190238,8.058544752355544,,,,,,0.0,526.6,1001.0
VED,ocv_lookup,VehId_0455,309,4.039925051072077,3.1394282181687814,13.963740127939605,2.7434660337116985,2.555490386809247,4.036582946799994,484.0,484.0,0.0,526.6,1001.0
VED,ekf,VehId_0455,310,25.666695843656605,25.61130252835025,26.298536474890653,,,,,,,188.3,373.0
VED,coulomb,VehId_0455,310,20.860799313956242,20.854844762386207,21.730421651133337,,,,,,,188.3,373.0
VED,ocv_lookup,VehId_0455,310,8.679259494144258,7.561621233527507,22.4512176514,,,,,,,188.3,373.0
VED,ekf,VehId_0455,311,26.212441889692347,26.197699294010075,28.292678832999997,,,,,,,274.5,499.0
VED,coulomb,VehId_0455,311,21.133518817607932,21.124229986389402,22.014775492366667,,,,,,,274.5,499.0
VED,ocv_lookup,VehId_0455,311,8.389759154595499,7.615950438470389,19.055291820521614,,,,,,246.1,274.5,499.0
VED,ekf,VehId_0455,312,34.40619024411441,34.37363320034874,41.09756088260001,,,,,,,184.1,346.0
VED,coulomb,VehId_0455,312,21.145091073378083,21.140960427290658,21.782884792711123,,,,,,,184.1,346.0
VED,ocv_lookup,VehId_0455,312,7.682266949958216,6.993892521592131,16.902512357087485,1.7497937167667565,1.7497937167667565,1.7497937167667565,180.5,180.5,7.8,184.1,346.0
VED,ekf,VehId_0455,313,35.547244201793774,35.4543522131047,41.09756088260001,,,,,,,202.5,390.0
VED,coulomb,VehId_0455,313,21.235754253981177,21.21784892457311,22.700191684288896,,,,,,,202.5,390.0
VED,ocv_lookup,VehId_0455,313,9.63740720296964,8.376123803776075,20.837065027059165,,,,,,44.0,202.5,390.0
VED,ekf,VehId_0455,314,22.51707611473829,22.46094030404717,24.139531520320183,,,,,,,426.2,895.0
VED,coulomb,VehId_0455,314,23.606765156671855,23.552209726718043,26.166011691588892,,,,,,,426.2,895.0
VED,ocv_lookup,VehId_0455,314,11.556073770604577,6.943176567586781,49.1463432312,3.850432793926645,3.850432793926645,3.850432793926645,426.0,426.0,142.8,426.2,895.0
VED,ekf,VehId_0455,315,31.55025269660966,31.441854646559324,37.804878234899995,,,,,,,508.9,1050.0
VED,coulomb,VehId_0455,315,21.225322115104813,21.221214883917554,22.099879659033316,,,,,,,508.9,1050.0
VED,ocv_lookup,VehId_0455,315,7.643162828990416,5.923561693510583,17.056577966459162,1.4388273069242952,1.4388273069242952,1.4388273069242952,507.9,507.9,10.6,508.9,1050.0
VED,ekf,VehId_0455,316,34.76208984980698,34.6195264312084,44.7560958862,,,,,,,487.1,899.0
VED,coulomb,VehId_0455,316,22.993376825714478,22.950085725056123,24.98383822978889,,,,,,,487.1,899.0
VED,ocv_lookup,VehId_0455,316,5.572674622326565,4.229229697876443,15.886972135743104,0.7683557778974671,0.768355777897467,0.768355777897467,472.8,472.8,11.1,487.1,899.0
VED,ekf,VehId_0455,317,29.2896315890886,29.27228544110664,30.975608825699997,,,,,,,357.8,784.0
VED,coulomb,VehId_0455,317,22.955872732447094,22.86862278140371,26.449582146522232,,,,,,,357.8,784.0
VED,ocv_lookup,VehId_0455,317,11.059551111106074,9.117443046182588,26.207313537599962,,,,,,215.5,357.8,784.0
VED,ekf,VehId_0455,318,0.9001032030215197,0.8681377814378383,1.2175420487123612,0.9001032030215197,0.8681377814378383,1.2175420487123612,0.0,0.0,0.0,240.4,482.0
VED,coulomb,VehId_0455,318,1.5938802550355007,1.576081215421855,2.0000000000000018,1.5938802550355007,1.576081215421855,2.0000000000000018,0.0,0.0,0.0,240.4,482.0
VED,ocv_lookup,VehId_0455,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.4,482.0
VED,ekf,VehId_0455,319,4.96729050163773,4.953513040431451,5.576223751601972,,,,,,0.0,430.5,755.0
VED,coulomb,VehId_0455,319,4.157331027206904,4.06969842978038,5.422761128733322,,,,,,0.0,430.5,755.0
VED,ocv_lookup,VehId_0455,319,4.049359322285506,3.452951108080418,6.585365295399992,,,,,,0.0,430.5,755.0
VED,ekf,VehId_0455,320,35.701412897891046,35.44812128571876,37.24098130737495,,,,,,,354.6,690.0
VED,coulomb,VehId_0455,320,22.186012465540166,22.157631702675463,23.654784062633333,,,,,,,354.6,690.0
VED,ocv_lookup,VehId_0455,320,24.679798820733,20.957713803534546,33.7804908752,,,,,,,354.6,690.0
VED,ekf,VehId_0455,321,60.54392109720973,60.433733520467484,64.70879968933048,,,,,,,443.9,823.0
VED,coulomb,VehId_0455,321,10.449018557525685,10.32109721735604,12.4390182495,,,,,,,443.9,823.0
VED,ocv_lookup,VehId_0455,321,13.241459306294177,10.431822867235708,29.728912685648055,1.5963224740702924,1.1113345300383508,2.3666501095957804,433.8,433.8,57.2,443.9,823.0
VED,ekf,VehId_0455,322,25.125373481047774,24.055562963871285,34.28549503800161,,,,,,,1543.7,1310.0
VED,coulomb,VehId_0455,322,26.051970165615035,24.79256384887403,35.731704711899994,,,,,,,1543.7,1310.0
VED,ocv_lookup,VehId_0455,322,10.89102110674201,8.896657995801673,27.60345048556676,,,,,396.4,17.9,1543.7,1310.0
VED,ekf,VehId_0455,323,50.70353811850477,44.92894577328877,60.4878082275,,,,,,,1076.5,1609.0
VED,coulomb,VehId_0455,323,23.222611889470723,23.14638156797797,28.194433034233356,,,,,,,1076.5,1609.0
VED,ocv_lookup,VehId_0455,323,7.56082486658937,6.259536281180917,20.597263316119886,2.674560574454559,2.349594450406883,3.4392206361757105,995.1,995.1,2.5,1076.5,1609.0
VED,ekf,VehId_0455,324,28.489258836841643,28.48240834165456,30.015561271413805,,,,,,,407.9,642.0
VED,coulomb,VehId_0455,324,22.23542994758483,22.201407580572248,23.973611348533332,,,,,,,407.9,642.0
VED,ocv_lookup,VehId_0455,324,7.493126851418334,6.847102565817523,14.57549086704839,2.9562886962436585,2.9562886962436585,2.9562886962436585,407.0,407.0,58.2,407.9,642.0
VED,ekf,VehId_0455,325,53.87593762060453,44.93719192023688,79.0243988037,,,,,,,947.8,1583.0
VED,coulomb,VehId_0455,325,19.996594061455607,19.825435910696783,23.6585388184,,,,,,,947.8,1583.0
VED,ocv_lookup,VehId_0455,325,8.233051873403118,6.961951617651945,22.170539648224295,,,,,,284.4,947.8,1583.0
VED,ekf,VehId_0455,326,24.67765871162153,24.653716215886025,26.206116182743056,,,,,,,546.5,873.0
VED,coulomb,VehId_0455,326,21.797745097941668,21.76047481537976,23.93578908283336,,,,,,,546.5,873.0
VED,ocv_lookup,VehId_0455,326,8.094412558054323,6.608305902696057,23.81707000729987,,,,,,162.2,546.5,873.0
VED,ekf,VehId_0455,327,29.29116441099119,26.623733687662654,47.6829299927,,,,,,,1191.3,1994.0
VED,coulomb,VehId_0455,327,26.066606724287126,25.886565293980397,31.159620429177792,,,,,,,1191.3,1994.0
VED,ocv_lookup,VehId_0455,327,4.817492712011252,3.6829438049143475,24.219586179087482,,,,,,88.1,1191.3,1994.0
VED,ekf,VehId_0455,328,5.995456683682017,3.969125367661783,19.697782413371932,,,,,,0.0,788.1,1451.0
VED,coulomb,VehId_0455,328,3.577539366650679,2.697605826075428,7.073165893600009,,,,,,0.0,788.1,1451.0
VED,ocv_lookup,VehId_0455,328,11.611184111463299,6.574746195517407,39.97281679944806,,,,,,0.0,788.1,1451.0
VED,ekf,VehId_0455,329,31.413594901789782,31.31715203414386,39.63414382930001,,,,,,,516.1,999.0
VED,coulomb,VehId_0455,329,22.031233934345263,22.006921408899256,23.81084879566666,,,,,,,516.1,999.0
VED,ocv_lookup,VehId_0455,329,6.7115038183504785,5.59001426787653,20.837065027059165,0.09476122684806132,0.09476122684806132,0.09476122684806132,513.1,513.1,14.5,516.1,999.0
VED,ekf,VehId_0455,330,10.816379389395966,10.783591169455494,12.155352698769429,,,,,,,1082.0,841.0
VED,coulomb,VehId_0455,330,9.80870613053782,9.721639454002736,12.025476108088885,,,,,,,1082.0,841.0
VED,ocv_lookup,VehId_0455,330,3.9689666237125767,3.6892690707949245,8.553182317940832,3.7319589302869645,3.5446973109311095,4.448900307351622,1074.9,28.8,0.0,1082.0,841.0
VED,ekf,VehId_0455,331,28.429187338456703,28.427632272049408,29.654887433048337,,,,,,,356.3,706.0
VED,coulomb,VehId_0455,331,21.7361333948645,21.723844865298954,22.802060750333332,,,,,,,356.3,706.0
VED,ocv_lookup,VehId_0455,331,8.30804129099143,6.913842073539913,25.987800598099987,,,,,,237.7,356.3,706.0
VED,ekf,VehId_0455,332,24.546410458241557,24.545202908310255,25.12194824220001,,,,,,,193.9,277.0
VED,coulomb,VehId_0455,332,20.662310192232333,20.65841127053674,21.310128648544445,,,,,,,193.9,277.0
VED,ocv_lookup,VehId_0455,332,8.875630927086004,7.7441948821011435,19.231704711899923,,,,,,,193.9,277.0
VED,ekf,VehId_0455,333,0.7126750618212855,0.6295221685053026,1.077777562968485,0.7126750618212855,0.6295221685053026,1.077777562968485,0.0,0.0,0.0,306.5,507.0
VED,coulomb,VehId_0455,333,1.4087752503357567,1.3685888875191776,2.0000000000000018,1.4087752503357567,1.3685888875191776,2.0000000000000018,0.0,0.0,0.0,306.5,507.0
VED,ocv_lookup,VehId_0455,333,1.6281546529628348,0.49506903353057474,6.500000000000073,0.985597389415243,0.2158671586715869,4.5000000000000036,146.6,146.6,0.0,306.5,507.0
VED,ekf,VehId_0455,334,26.047530553302856,26.040781633571434,26.793530335973536,,,,,,,165.8,352.0
VED,coulomb,VehId_0455,334,21.980497327730706,21.94794519752506,23.37011962889999,,,,,,,165.8,352.0
VED,ocv_lookup,VehId_0455,334,8.686050407267649,7.688247202757957,19.055291820521614,,,,,,59.2,165.8,352.0
VED,ekf,VehId_0455,335,28.57559486488229,28.56462959161894,30.365852356,,,,,,,260.7,499.0
VED,coulomb,VehId_0455,335,21.321155461815056,21.315585431285697,21.961910908933323,,,,,,,260.7,499.0
VED,ocv_lookup,VehId_0455,335,9.876019918165806,8.364168530946108,21.860170055421612,3.447718643091613,3.4240814944715305,3.809949279743663,251.1,251.1,14.9,260.7,499.0
VED,ekf,VehId_0455,336,33.436187304544795,33.30368584064161,35.8536529541,,,,,,,330.6,653.0
VED,coulomb,VehId_0455,336,21.122843046824507,21.111916959106896,22.204605679011113,,,,,,,330.6,653.0
VED,ocv_lookup,VehId_0455,336,4.833839692280758,3.429606721699828,14.085042220660405,1.0646523873725666,1.0646523873725666,1.0646523873725666,326.0,326.0,27.0,330.6,653.0
VED,ekf,VehId_0455,337,40.29628374995797,39.02524363641038,49.443733608594506,,,,,,,576.3,1239.0
VED,coulomb,VehId_0455,337,26.26208037972613,25.80783117940701,33.014331953255564,,,,,,,576.3,1239.0
VED,ocv_lookup,VehId_0455,337,10.177722641984875,8.13033768831208,45.26591006977067,3.780749977950838,3.780749977950837,3.780749977950837,573.4,573.4,75.0,576.3,1239.0
VED,ekf,VehId_0455,338,29.645136143707955,29.422610042984598,38.6585388184,,,,,,,922.7,1587.0
VED,coulomb,VehId_0455,338,29.21465875764567,28.58932877123986,40.07918070476667,,,,,,,922.7,1587.0
VED,ocv_lookup,VehId_0455,338,19.347324860796007,12.468248974978414,40.8536605835,,,,,,21.0,922.7,1587.0
VED,ekf,VehId_0455,339,20.365749694003576,20.304573722462788,22.8048801422,,,,,,,394.4,841.0
VED,coulomb,VehId_0455,339,23.64533835106622,23.546146797467994,26.740576960266658,,,,,,,394.4,841.0
VED,ocv_lookup,VehId_0455,339,20.3087071446761,20.226961815110283,22.8048801422,,,,,,,394.4,841.0
VED,ekf,VehId_0455,340,0.6394522173558437,0.4816867995370875,2.0229098386871702,0.6394522173558437,0.4816867995370875,2.0229098386871702,0.0,0.0,0.0,1023.5,857.0
VED,coulomb,VehId_0455,340,1.1028931810686913,0.9559361000940717,2.010017361111116,1.1028931810686913,0.9559361000940717,2.010017361111116,0.0,0.0,0.0,1023.5,857.0
VED,ocv_lookup,VehId_0455,340,1.1462234922304626,0.9243637405526299,3.5487823486000325,1.1462234922304626,0.9243637405526299,3.5487823486000325,0.0,0.0,0.0,1023.5,857.0
VED,ekf,VehId_0455,341,47.646243615018044,38.017317094842184,62.83686176470682,,,,,,0.0,584.6,1008.0
VED,coulomb,VehId_0455,341,5.681141372436952,5.178167776986606,8.4146347046,,,,,,0.0,584.6,1008.0
VED,ocv_lookup,VehId_0455,341,6.478908549455722,4.946647396682223,17.609690859512504,3.6374131786464274,3.481649677806425,4.089621758640494,577.7,577.7,0.0,584.6,1008.0
VED,ekf,VehId_0455,342,34.726649982558676,34.54542503795497,40.32446544833817,,,,,,,1194.4,2045.0
VED,coulomb,VehId_0455,342,25.561468268179283,25.389920030571243,30.279576432944445,,,,,,,1194.4,2045.0
VED,ocv_lookup,VehId_0455,342,7.1013972673297525,5.701703198170033,18.767993906919877,,,,,,23.1,1194.4,2045.0
VED,ekf,VehId_0455,343,52.667902114588514,52.56708464579374,53.2926864624,,,,,,,180.9,258.0
VED,coulomb,VehId_0455,343,20.551871031136965,20.550963662023335,20.82739156083333,,,,,,,180.9,258.0
VED,ocv_lookup,VehId_0455,343,4.784489882536441,3.2434422539731784,16.740628904543097,3.3761328365720185,3.060783160018755,4.361385385119826,171.7,171.7,0.0,180.9,258.0
VED,ekf,VehId_0455,344,27.628847238794563,26.981935583045214,34.17736616231045,,,,,,,1010.6,1691.0
VED,coulomb,VehId_0455,344,25.34910940557638,25.17583325401166,31.265483025422224,,,,,,,1010.6,1691.0
VED,ocv_lookup,VehId_0455,344,7.873206418679709,6.39052927536814,17.258420859648382,,,,,,70.1,1010.6,1691.0
VED,ekf,VehId_0455,345,10.288815325606862,9.900655387038894,15.022284269610752,,,,,,,880.1,1902.0
VED,coulomb,VehId_0455,345,11.707490901090305,11.158990793270203,15.853652954099996,,,,,,0.0,880.1,1902.0
VED,ocv_lookup,VehId_0455,345,12.355115916686229,9.996828037072575,30.09475741224805,,,,,,46.1,880.1,1902.0
VED,ekf,VehId_0455,346,22.840786397526923,20.569039536041565,45.4878044128,,,,,,,700.4,1340.0
VED,coulomb,VehId_0455,346,26.925986785053794,26.423424126457252,35.36277777777778,,,,,,,700.4,1340.0
VED,ocv_lookup,VehId_0455,346,18.058958272175726,11.110061759607193,52.1951217651,,,,,,55.5,700.4,1340.0
VED,ekf,VehId_0455,347,36.36864430842975,36.28989978481091,40.8536605835,,,,,,,745.9,1626.0
VED,coulomb,VehId_0455,347,27.215643292454338,26.96830656005755,32.26540668068888,,,,,,,745.9,1626.0
VED,ocv_lookup,VehId_0455,347,23.80292811303039,17.727499487196237,40.4878082275,,,,,,14.0,745.9,1626.0
VED,ekf,VehId_0455,348,9.04988069566607,8.157454944278028,13.491910280516162,1.0940034997852863,0.9936304925477483,2.1294594323217897,536.0,536.0,1.0,714.8,1345.0
VED,coulomb,VehId_0455,348,11.544787997221913,11.376722825972715,14.512191772500005,,,,,,,714.8,1345.0
VED,ocv_lookup,VehId_0455,348,9.261509957011226,6.704440165559773,37.14252452712099,2.8700147183694935,2.7822376494470284,3.501109370196931,704.0,704.0,10.7,714.8,1345.0
VED,ekf,VehId_0455,349,29.572491612590333,29.22754715023903,38.44892415138621,,,,,,,512.8,1119.0
VED,coulomb,VehId_0455,349,30.79495651747753,30.273814340337385,38.29869481403334,,,,,,,512.8,1119.0
VED,ocv_lookup,VehId_0455,349,14.992212326862575,13.022236285988576,29.620529262564045,2.788974846744694,2.7477867265051046,2.951412408675713,507.0,507.0,13.1,512.8,1119.0
VED,ekf,VehId_0455,350,27.958376994806088,27.31353586131678,43.3692093712707,,,,,,,144.8,290.0
VED,coulomb,VehId_0455,350,20.40733125070268,20.400836437779542,21.110329386466663,,,,,,,144.8,290.0
VED,ocv_lookup,VehId_0455,350,10.21340970009259,7.835868341954601,24.695165170136235,,,,,,46.7,144.8,290.0
VED,ekf,VehId_0455,351,23.241653641058935,21.173469007233482,46.0975570679,,,,,,,478.0,762.0
VED,coulomb,VehId_0455,351,22.3413133746988,22.324740214976472,23.49423041447778,,,,,,,478.0,762.0
VED,ocv_lookup,VehId_0455,351,5.221683910272805,3.2931402054079664,21.78056030018749,2.0559284537117577,1.8679238552831243,3.1418724456198257,470.6,470.6,39.4,478.0,762.0
VED,ekf,VehId_0455,352,1.948126035432773,1.61297529466855,9.205242893056987,2.556610594462032,2.1938915978978497,4.1463394165,393.8,393.8,0.0,689.8,1506.0
